lote,id,gerador,tecnica,saida,inventa_sinal,perde_sinal,insere_diagnostico,insere_urgencia_juiz,insere_urgencia_regra,fala_conduta,especie_juiz,especie_regra,juiz
regua,b14,llama3.2:3b,hyde_relato,"""Quadro Clínico: Desidratação Aguda em Cão de Raça. O paciente, um filhote de dois meses, apresenta-se com sinais de desidratação aguda, caracterizados pela presença de pele seca, olhos secos e boca fria, indicando uma perda significativa de líquidos corporais. A falta de interesse em amamentar ou alimentação pode ser um sintoma de desidratação, enquanto a boca fria sugere uma diminuição da temperatura corporal. Possíveis causas incluem desidratação por falta de água, infecções respiratórias ou gastrointestinais, ou até mesmo hipotermia. A conduta esperada inclui a administração imediata de soluções isotônicas intravenosas, monitoramento cuidadoso da temperatura corporal e observação constante do paciente para detecção precoce de sinais de recuperação.""",pele seca;olhos secos;perda significativa de líquidos corporais,,Desidratação Aguda;infecções respiratórias;infecções gastrointestinais;hipotermia,1,1,1,mantida,ok,gemini-3.1-flash-lite
regua,b15,llama3.2:3b,reescrita,"cachorro macho apresentando frequência urinária irregular, micção incompleta e ausência de micção, com sintoma de dor ao urinar, manifestado por chorar durante a micção.",frequência urinária irregular;micção incompleta;ausência de micção,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
regua,b15,llama3.2:3b,mq_reescrita,sintomas de dor ao urinar em cães machos causas possíveis de dor ao urinar em cães machos diagnóstico de uretra obstruída em cães machos,,,uretra obstruída,0,0,0,mantida,ok,gemini-3.1-flash-lite
regua,b15,llama3.2:3b,hyde_reescrita,"""Quadro Clínico: Cachorro Macho com Síndrome de Incontinência Urinária Aguda. O animal apresenta frequência urinária irregular, micção incompleta e ausência de micção, com sintomas de dor ao urinar, caracterizados por chorar durante a micção. As causas possíveis incluem lesões ao uretra, infecções urinárias, calculi urinários, doenças da próstata ou glândulas suprarrenais, e condições neurológicas como a esclerose múltipla. A conduta esperada inclui avaliação completa com exame físico, radiografias urinárias, ultrassonografia e, se necessário, escopo urinário, além de tratamento conservador com medicação para dor e incontinência, e, se a causa for identificada, tratamento específico para a condição subjacente.""",frequência urinária irregular;micção incompleta;ausência de micção,,Síndrome de Incontinência Urinária Aguda;lesões ao uretra;infecções urinárias;calculi urinários;doenças da próstata;glândulas suprarrenais;esclerose múltipla,1,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b15,llama3.2:3b,mq_relato,sintomas de urinação frequente e defecação em cães machos possíveis causas de urinação frequente em cães machos sinais de dor associados à defecação em cães machos,defecação,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
regua,b15,llama3.2:3b,hyde_relato,"""Quadro Clínico: Cachorro Macho com Sinalização Urinária Recorrente e Micção Insuficiente. O animal apresenta uma frequência urinária elevada, com micções pequenas e escassas, acompanhadas de comportamento de sinalização urinária, como urinar em locais específicos e choro durante a micção. As causas possíveis incluem: infecção urinária, calculi urinários, doenças renais ou urinárias, como a Cistite Canina Crônica, ou problemas de saúde subjacentes, como diabetes ou hipertireoidismo. A conduta esperada inclui: avaliação completa clínica, incluindo exame físico, análise de sangue e urina, e radiografia abdominal, para determinar a causa subjacente; tratamento com antibióticos, se necessário; e ajustes na dieta e no regime de exercícios para ajudar a controlar a frequência urinária.""",frequência urinária elevada;micções pequenas e escassas,,Cistite Canina Crônica;diabetes;hipertireoidismo,0,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b16,llama3.2:3b,reescrita,"cão apresentando picada de abelha, lesão causando edema facial aguda e comportamento de coceira intensa.",edema facial aguda,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
regua,b16,llama3.2:3b,mq_reescrita,sintomas de picada de abelha em cães tratamento para edema facial aguda causada por picada de abelha medicação anti-histamínica para coceira intensa em cães,edema facial aguda,,,0,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b16,llama3.2:3b,hyde_reescrita,"""Quadro Clínico: Lesão de Picada de Abelha Aguda. O animal apresenta uma lesão de picada de abelha localizada na região facial, caracterizada por edema agudo e inflamação. O comportamento do animal é marcado por coceira intensa, com possibilidade de irritação cutânea e reação alérgica. Possíveis causas incluem exposição a colmenas de abelhas ou outras colmeias de insetos. A conduta esperada inclui a administração de analgésicos e anti-inflamatórios, aplicação de compressas frias na área afetada e, se necessário, imunoterapia com antienfáticos e anti-histamínicos. O animal deve ser monitorado de perto para evitabilidade de reações alérgicas graves ou infecções secundárias.""",irritação cutânea;reação alérgica,,Lesão de Picada de Abelha Aguda,0,0,1,mantida,omitida,gemini-3.1-flash-lite
regua,b16,llama3.2:3b,mq_relato,sintomas de picada de abelha em cães reações alérgicas graves em cães picados por abelhas tratamento para coceira e inflamação causada por picada de abelha em cães,,,reações alérgicas graves,1,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b16,llama3.2:3b,hyde_relato,"""Quadro Clínico: Reação alérgica a pólen de abelha (Anaphylaxis) - Cão adulto, peso aproximado de 20 kg. O animal apresenta sintomas de reação alérgica, incluindo inchaço facial (focinho), que está aumentando rapidamente, além de comportamento de coceira intensa. A conduta esperada inclui a administração imediata de epinefrina (1:1000) via injetável intramuscular, seguida de estabilização vital e monitoramento contínuo. O animal deve ser mantido em repouso e isolado, com evitação de coceira e irritação da pele. A observação cuidadosa da inchaço e do comportamento do animal é fundamental para evitar complicações, como choque anafiléctico.""",peso aproximado de 20 kg,,Anaphylaxis;choque anafiléctico,1,1,1,mantida,ok,gemini-3.1-flash-lite
regua,b17,llama3.2:3b,reescrita,cadela idosa apresentando dificuldade em levantar as pernas traseiras e taquipneia.,,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
regua,b17,llama3.2:3b,mq_reescrita,sintomas de dor e inflamação nas articulações traseiras de cadelas idosas causas possíveis de taquipneia em cadelas idosas conduta de avaliação e tratamento para dor e inflamação nas articulações traseiras de cadelas idosas,dor;inflamação nas articulações,sem conseguir levantar as pernas de trás,,0,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b17,llama3.2:3b,hyde_reescrita,"**Protocolo Clínico: Dificuldade em Levantar as Pernas Traseiras e Taquipneia em Cadelas Idosas**  **Quadro Clínico:** A cadela idosa apresenta uma dificuldade significativa em levantar as pernas traseiras, indicando uma possível lesão ou doença articular, muscular ou neurológica. Além disso, a presença de taquipneia (respiração rápida e superficial) sugere a possibilidade de dor associada à movimentação. O paciente apresenta uma idade avançada, o que pode contribuir para a deterioração das funções musculares e articulares.  **Possíveis Causas:**  * Lesão ou doença articular (artrite, luxação, etc.) * Doença muscular (distúrbios neuromusculares, etc.) * Lesão neurológica (síndrome periférica neuropática, etc.) * Problemas de circulação (embolia, etc.)  **Conduta Esperada:**  * Avaliação completa do paciente, incluindo exame físico e radiográfico, para determinar a causa subjacente da dificuldade em levantar as pernas traseiras e da taquipneia. * Administração de analgésicos e anti-inflamatórios para aliviar a dor e a inflamação. * Implementação de medidas de apoio e mobilidade para ajudar a manter a mobilidade e a função muscular. * Monitoramento cuidadoso da conduta do paciente e ajustes no tratamento conforme necessário.",,,artrite;luxação;distúrbios neuromusculares;síndrome periférica neuropática;embolia,0,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b17,llama3.2:3b,mq_relato,sintomas de paralisia espinal aguda em cães idosos possíveis causas de paralisia espinal aguda em cães idosos exame físico e radiográfico para diagnóstico de paralisia espinal aguda em cães idosos,,ofegante,paralisia espinal aguda,0,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b17,llama3.2:3b,hyde_relato,"**Quadro Clínico:** Cadelas idosas apresentam-se com dificuldade em levantar as pernas de trás, conhecida como paralisia esquelética, devido à perda de elasticidade muscular e à redução da força muscular, especialmente nos membros posteriores. A cadela em questão apresenta sintomas de paralisia esquelética, caracterizados pela incapacidade de levantar as pernas de trás, alongamento muscular e dificuldade em se levantar, associados a uma respiração ofegante, indicativa de hipoxia muscular. **Possíveis Causas:** A paralisia esquelética pode ser causada por doenças degenerativas, como a osteoartrite, a artrite reumatoide ou a espondilose, que afetam a articulação e a musculatura. Outras causas possíveis incluem lesões, infecções ou doenças metabólicas. **Conduta Esperada:** O tratamento deve ser individualizado, mas geralmente inclui a avaliação da função muscular, a administração de analgésicos e anti-inflamatórios, a utilização de suporte físico e a avaliação de possíveis causas subjacentes, como a realização de exames de imagem e análises de sangue.",paralisia esquelética;alongamento muscular;hipoxia muscular,,paralisia esquelética;osteoartrite;artrite reumatoide;espondilose,0,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b18,llama3.2:3b,reescrita,"gato apresentando secreção nasal leve e espirro, sem sintomas de infecção ou febre, e mantém a alimentação normal.",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
regua,b18,llama3.2:3b,mq_reescrita,sintomas de espirro leve em gatos sem infecção ou febre possíveis causas de espirro em gatos sem sintomas de infecção ou febre efeitos da secreção nasal leve em gatos sem sintomas de infecção ou febre,,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
regua,b18,llama3.2:3b,hyde_reescrita,"""Quadro Clínico: Gato com Sintomas Respiratórios Leves. Descrição: O gato apresenta secreção nasal leve e espirro, sem sinais de infecção ou febre, mantendo a alimentação normal. Possíveis Causas: Infecções virais ou bacterianas respiratórias, alergias, irritação nasal causada por substâncias ambientais. Conduta Esperada: Monitoramento contínuo da conduta do gato, observação da secreção nasal e espirro, possíveis ajustes na dieta e ambiente para minimizar a irritação nasal, possíveis tratamentos com anti-histamínicos ou antibióticos se houver melhora insatisfatória ou piora dos sintomas.""",,,Infecções virais ou bacterianas respiratórias;alergias,0,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b18,llama3.2:3b,mq_relato,secreção nasal aguda em gatos espirros em gatos sem febre comportamento normal em gatos com secreção nasal,,espirrando,,0,0,0,mantida,ok,gemini-3.1-flash-lite
regua,b18,llama3.2:3b,hyde_relato,"""Quadro Clínico: Infecção Respiratória Aguda em Gato (IRAG). O gato apresenta sintomas de secreção nasal e espirros, sem febre, e mantém-se em boa condição alimentar. A conduta esperada inclui monitoramento contínuo da secreção nasal e espirros, administração de antibióticos orais de amplo espectro (por exemplo, amoxicilina) por 7-10 dias, e manutenção de um ambiente limpo e bem ventilado para reduzir a propagação de patógenos. A vacinação contra a rabia e a hepatite A deve ser verificada e atualizada se necessário. O gato deve ser monitorado para sinais de deterioração, como dificuldade para respirar, falta de apetite ou letargia.""",letargia,,Infecção Respiratória Aguda em Gato,0,0,1,mantida,ok,gemini-3.1-flash-lite
regua,b19,llama3.2:3b,reescrita,"gato apresentando ingestão de paracetamol, sintomas de tóxico, vômito e edema facial.",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
regua,b19,llama3.2:3b,mq_reescrita,sintomas de tóxico por paracetamol em gatos efeitos da paracetamol no sistema nervoso de gatos tratamento de vômito e edema facial em gatos tóxicos por paracetamol,,ingestão de paracetamol,,0,0,1,mantida,ok,gemini-3.1-flash-lite
