condicao,lote,atendente,id,esperado,previsto,justificativa
ctxarq_bgecl_leitura_mapa_top3,indep,gemini-3.5-flash-lite,i56,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato urina fora do lugar com frequência maior, mas sem esforço ou dor aparente."
ctxarq_bgecl_leitura_mapa_top3,indep,gemini-3.5-flash-lite,i57,NAO_EMERGENCIA,NAO_EMERGENCIA,O relato menciona apenas um pequeno corte superficial sem sinais graves de risco.
ctxarq_bgecl_leitura_mapa_top3,indep,gemini-3.5-flash-lite,i58,NAO_EMERGENCIA,INCERTO,"O cão comeu passas, mas está normal e o relato não traz dados suficientes sobre a quantidade ingerida."
ctxarq_bgecl_leitura_mapa_top3,indep,gemini-3.5-flash-lite,i59,NAO_EMERGENCIA,EMERGENCIA,"O relato menciona sangramento ativo na caminha e agitação intensa, indicando um quadro que requer atendimento veterinário imediato."
ctxarq_bgecl_leitura_mapa_top3,indep,gemini-3.5-flash-lite,i60,NAO_EMERGENCIA,NAO_EMERGENCIA,A tosse leve apos contato social em animal ativo comendo bem nao indica urgencia imediata.
ctxarq_bgecl_leitura_mapa_top3,indep,gemini-3.5-flash-lite,i61,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato menciona apenas um caroço vermelho e lambedura, sem sinais graves reais."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j01,EMERGENCIA,EMERGENCIA,"O animal apresenta sede excessiva combinada com dificuldade respiratória rápida e estranha, indicando risco grave."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j02,EMERGENCIA,EMERGENCIA,"O cachorro apresenta vomito com sangue e prostracao intensa, indicando risco grave e imediato a vida."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j03,EMERGENCIA,INCERTO,"O relato menciona apenas que babou um pouco após comer algo, sem clareza sobre veneno."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j04,EMERGENCIA,EMERGENCIA,O gato comeu um comprimido desconhecido e apresenta tremores intensos e incapacidade de ficar em pé.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j05,EMERGENCIA,EMERGENCIA,Corpo estranho linear ingerido por gato causa necrose intestinal e exige atendimento veterinário imediato.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j06,EMERGENCIA,EMERGENCIA,A gengiva branca e a fraqueza intensa indicam risco grave e necessitam de atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j07,EMERGENCIA,EMERGENCIA,O inchaco no rosto do gato indica possivel reacao alergica grave com risco respiratorio.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j08,EMERGENCIA,EMERGENCIA,"O gato apresenta olho saltado, fechado e com muita dor, indicando gravidade ocular."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j09,EMERGENCIA,EMERGENCIA,"O filhote está molinho e não quer saber de nada após brincar, indicando risco grave à vida."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j10,EMERGENCIA,EMERGENCIA,"O animal apresenta esforço urinário sem sucesso, dor intensa e sangramento, indicando uma obstrução urinária grave."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j11,EMERGENCIA,EMERGENCIA,Ingestão de lírio em gatos causa insuficiência renal fatal e exige atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j12,EMERGENCIA,EMERGENCIA,A prostração intensa associada a olhos amarelados e urina escura indica risco grave à vida.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j13,EMERGENCIA,EMERGENCIA,A paralisia súbita das patas traseiras com dor e miados indica risco grave e exige atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j14,EMERGENCIA,EMERGENCIA,"O gato sofreu um atropelamento grave com hemorragia intensa e dificuldade respiratória, indicando risco imediato à vida."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j15,EMERGENCIA,EMERGENCIA,Choque elétrico e queimaduras são emergências graves que exigem atendimento veterinário imediato.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j16,EMERGENCIA,EMERGENCIA,"O gato apresenta vômito persistente, diarreia e fraqueza intensa, indicando risco grave à vida."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j17,EMERGENCIA,EMERGENCIA,"O animal apresentou perda de consciência com batimento de pernas e salivação, indicando convulsão."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j18,EMERGENCIA,EMERGENCIA,"O cão apresenta convulsão e perda de controle corporal, indicando risco grave e imediato."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j19,EMERGENCIA,EMERGENCIA,O inchaco no focinho e na face com respiracao barulhenta indica reacao alergica grave com risco respiratorio.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j20,EMERGENCIA,EMERGENCIA,"Mais de 30 minutos de esforço sem sair filhote indica distocia, que é uma emergência."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j21,EMERGENCIA,EMERGENCIA,"Contato com sapo causa envenenamento grave com risco de morte por arritmia, exigindo atendimento imediato."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j22,EMERGENCIA,EMERGENCIA,"O gato apresenta tremores intensos, convulsões e salivação após contato com antipulgas, indicando intoxicação grave."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j23,EMERGENCIA,EMERGENCIA,"Tremores e rigidez muscular em cadela amamentando indicam eclâmpsia puerperal, uma emergência médica."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j24,EMERGENCIA,EMERGENCIA,"Seu gato apresenta paralisia repentina nas patas traseiras, indicando uma situação de emergência."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j25,EMERGENCIA,EMERGENCIA,"Gengivas brancas e fraqueza indicam risco grave de choque ou anemia, necessitando de atendimento imediato."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j26,EMERGENCIA,EMERGENCIA,"O filhote está gelado, não mama e está fraco, indicando risco grave à vida."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j27,EMERGENCIA,EMERGENCIA,Ingestão de chocolate é considerada uma emergência veterinária que exige atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j28,EMERGENCIA,EMERGENCIA,O consumo de uvas e os sintomas de vômito indicam risco grave e necessitam de atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j29,EMERGENCIA,EMERGENCIA,Quedas de altura exigem atendimento imediato devido ao risco de lesoes internas graves e silenciosas.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j30,EMERGENCIA,EMERGENCIA,"O gato apresenta dificuldade respiratória grave com língua roxa, indicando risco imediato à vida."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j31,EMERGENCIA,EMERGENCIA,"O contato com raticida e o sangramento indicam intoxicação grave, exigindo atendimento imediato."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j32,EMERGENCIA,EMERGENCIA,Desequilíbrio súbito e movimentos involuntários nos olhos indicam urgência neurológica que exige atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j33,EMERGENCIA,INCERTO,O relato não traz informações suficientes sobre a secreção para definir o quadro com segurança.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j34,EMERGENCIA,EMERGENCIA,O gato apresenta sinais graves de sofrimento respiratório e alteração neurológica.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j35,EMERGENCIA,EMERGENCIA,"O animal ficou exposto ao sol e apresenta calor excessivo e prostração, indicando intermação."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j36,EMERGENCIA,EMERGENCIA,A queda de altura combinada com paralisia e dor indica risco grave à vida.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j37,EMERGENCIA,EMERGENCIA,"O animal apresenta abdômen estufado e duro, além de tentativas frustradas de vômito, indicando risco grave."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j38,EMERGENCIA,EMERGENCIA,O cachorro apresenta língua roxa e grave dificuldade respiratória após engolir um osso.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j39,NAO_EMERGENCIA,EMERGENCIA,A ingestão de chocolate é uma intoxicação grave que exige atendimento veterinário imediato conforme o protocolo.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j40,NAO_EMERGENCIA,NAO_EMERGENCIA,"A gata teve um filhote e está tranquila, o que indica um parto normal sem sinais de urgência."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j41,NAO_EMERGENCIA,NAO_EMERGENCIA,Os tremores nas patas traseiras ocorrem apenas em repouso e o gato continua andando e comendo normalmente.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j42,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cachorro vomitou apenas uma vez, continua ativo, comendo e brincando normalmente."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j43,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato descreve apenas uma ferida superficial pequena com sangramento leve, que não configura urgência."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j44,NAO_EMERGENCIA,NAO_EMERGENCIA,O tártaro e o mau hálito são problemas crônicos comuns que podem aguardar consulta de rotina.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j45,NAO_EMERGENCIA,NAO_EMERGENCIA,O gato comeu menos mas continua ativo e bebendo agua.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j46,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal apresenta apenas coceira leve e perda de pelos, sem sinais graves associados."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j47,NAO_EMERGENCIA,EMERGENCIA,O inchaço enorme na face indica reação alérgica grave com risco às vias aéreas.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j48,NAO_EMERGENCIA,INCERTO,"O relato menciona sangramento e inchaço, mas não fornece detalhes suficientes para uma avaliação segura."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j49,NAO_EMERGENCIA,NAO_EMERGENCIA,"Feridas de brigas devem ser avaliadas em até 24 horas, não configurando uma emergência imediata."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j50,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cao bebe e urina mais que o normal, mas esta ativo e sem outros sintomas graves."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j51,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato foi exposto a um morcego mas esta bem, exigindo consulta nas proximas vinte e quatro horas."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j52,NAO_EMERGENCIA,NAO_EMERGENCIA,O cão apresenta sinais leves de otite e pode aguardar uma consulta de rotina.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j53,NAO_EMERGENCIA,NAO_EMERGENCIA,Os sinais de rigidez ao levantar e dificuldade para subir no sofá indicam um quadro crônico comum em animais idosos.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j54,NAO_EMERGENCIA,NAO_EMERGENCIA,"O nódulo cresce devagar e o animal está ativo, sem sinais de urgência."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j55,NAO_EMERGENCIA,NAO_EMERGENCIA,"O tutor relata que o cachorro faz xixi pela casa toda com frequência, sem sinais de esforço para urinar."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j56,NAO_EMERGENCIA,NAO_EMERGENCIA,A respiração acelerada após exercício é normal e o cão está descansando.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j57,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato apresenta claudicação leve na pata traseira, sem sinais de paralisia ou dor intensa que configurem emergência."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j58,NAO_EMERGENCIA,NAO_EMERGENCIA,A tosse é leve e o cão continua comendo e brincando normalmente.
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j59,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato apresenta remela e o olho meio fechado, indicando conjuntivite leve sem urgência extrema."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j60,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cachorro tem apenas carrapatos, mas está sem nenhum sinal clínico e ativo."
ctxarq_bgecl_leitura_mapa_top3,indep2,gemini-3.5-flash-lite,j61,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cachorro apresenta espirro e coriza leves, o que não representa uma situação de risco imediato."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i01,EMERGENCIA,EMERGENCIA,Sinais de envenenamento por sapo exigem atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i02,EMERGENCIA,EMERGENCIA,Sinais de dor e possível infecção urinária exigem atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i03,EMERGENCIA,EMERGENCIA,"O olho saltado e inchado indica possivel proptose, que requer atendimento imediato."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i04,EMERGENCIA,EMERGENCIA,Intoxicação por uva passa pode causar hipoglicemia e sofrimento intenso.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i05,EMERGENCIA,NAO_EMERGENCIA,Os sinais relatados são leves e não indicam risco imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i06,EMERGENCIA,EMERGENCIA,O relato indica parto dificil com risco à vida da cadela.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i07,EMERGENCIA,EMERGENCIA,Sinais de desequilibrio e olhos tremendo indicam emergencia.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i08,EMERGENCIA,EMERGENCIA,O relato descreve sinais de emergência que exigem atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i09,EMERGENCIA,EMERGENCIA,"Gengiva branca pode indicar anemia ou choque, exigindo atendimento imediato."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i10,EMERGENCIA,EMERGENCIA,"Sinais indicam colapso e gengiva palida, que são sinais de emergência."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i11,EMERGENCIA,EMERGENCIA,Intoxicação por medicamento humano pode ser grave e requer atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i12,EMERGENCIA,EMERGENCIA,Sinais de engasgo e dificuldade respiratória exigem atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i13,EMERGENCIA,EMERGENCIA,Sangramento nasal pode indicar intoxicação por raticida anticoagulante.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i14,EMERGENCIA,EMERGENCIA,Sinais de dor e dificuldade para urinar indicam emergência.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i15,EMERGENCIA,EMERGENCIA,Intoxicação por lirio pode causar insuficiência renal fatal.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i16,EMERGENCIA,EMERGENCIA,Dificuldade respiratória e comportamento anormal exigem atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i17,EMERGENCIA,EMERGENCIA,Sinais de cetoacidose diabetica exigem atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i18,EMERGENCIA,EMERGENCIA,Convulsões e tremores indicam emergência imediata.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i19,EMERGENCIA,EMERGENCIA,"Sinais de vomito, diarreia com sangue e letargia indicam risco imediato."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i20,EMERGENCIA,EMERGENCIA,"Sinais indicam dilatação e torção gastrica, que é uma emergência."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i21,EMERGENCIA,EMERGENCIA,Gengiva branca e comportamento preguiçoso indicam possível anemia ou choque.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i22,EMERGENCIA,EMERGENCIA,Sinais de intermacao indicam risco à vida e exigem atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i23,EMERGENCIA,EMERGENCIA,Gengiva pálida e desanimado indicam possível choque ou anemia.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i24,EMERGENCIA,EMERGENCIA,Tremores e perda de consciência indicam emergência.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i25,EMERGENCIA,EMERGENCIA,Convulsão e tremores podem indicar intoxicação ou emergência neurológica.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i26,EMERGENCIA,EMERGENCIA,Sinais de paralisia aguda e sofrimento indicam emergência
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i27,EMERGENCIA,EMERGENCIA,A respiração ofegante e a boca aberta indicam possível dificuldade respiratória.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i28,EMERGENCIA,EMERGENCIA,"Sinais indicam tromboembolismo aortico, que é uma emergência."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i29,EMERGENCIA,EMERGENCIA,Inchaco facial e dificuldade respiratória indicam reação alérgica grave.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i30,EMERGENCIA,EMERGENCIA,Vomito intenso e sinais de sofrimento indicam risco imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i31,EMERGENCIA,NAO_EMERGENCIA,O tremor é leve e pode ser causado por cansaço ou frio.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i32,EMERGENCIA,EMERGENCIA,Inchaco e dificuldade de movimento indicam reacao alergica ou intoxicao.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i33,EMERGENCIA,EMERGENCIA,"Sangramento nas fezes indica emergência, mesmo que o animal pareça quieto."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i34,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória exigem atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i35,EMERGENCIA,EMERGENCIA,O relato descreve sinais de convulsao que exigem atendimento imediato.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i36,EMERGENCIA,EMERGENCIA,"O filhote não mama e está frio, sinais de risco que exigem atendimento imediato."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i37,EMERGENCIA,EMERGENCIA,"Tremores e rigidez podem indicar eclampsia puerperal, que é uma emergência."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i38,EMERGENCIA,EMERGENCIA,O relato indica intoxicação por chocolate com sinais de emergência.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i39,NAO_EMERGENCIA,NAO_EMERGENCIA,A ferida não apresenta sinais de infecção ou sofrimento intenso.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i40,NAO_EMERGENCIA,EMERGENCIA,Mordida por morcego exige atenção imediata por risco de raiva.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i41,NAO_EMERGENCIA,NAO_EMERGENCIA,Coceira na orelha e alteração de cor podem ser sinais leves de otite externa.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i42,NAO_EMERGENCIA,NAO_EMERGENCIA,Falta de apetite sem outros sinais e comportamento normal.
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i43,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam problemas de higiene bucal, mas não indicam risco à vida imediato."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i44,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal está ativo e comendo normal, indicando quadro leve."
ctxarq_bgecl_leitura_mapa_top3,indep,qwen3-8b,i45,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato indica conjuntivite leve, que não é emergência imediata."
