condicao,lote,atendente,id,topico,tom,esperado,previsto,no_prompt,tempo_s
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j33,pyometra,calmo,EMERGENCIA,NAO_EMERGENCIA,inappropriate_urination_or_cystitis;cat_bite_abscess;otitis_externa_mild,1.34
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j34,congestive_heart_failure,aflito,EMERGENCIA,EMERGENCIA,respiratory_distress;high_rise_syndrome_cats;congestive_heart_failure,1.59
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j35,canine_heatstroke,calmo,EMERGENCIA,NAO_EMERGENCIA,exertional_panting_mild;canine_heatstroke;mild_lameness,1.44
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j36,high_rise_syndrome_cats,neutro,EMERGENCIA,EMERGENCIA,high_rise_syndrome_cats;acute_hindlimb_paralysis;trauma_and_bleeding,1.48
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j37,gastric_dilatation_volvulus,calmo,EMERGENCIA,NAO_EMERGENCIA,gastric_dilatation_volvulus;dietary_indiscretion_mild;chocolate_toxicosis,1.27
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j38,airway_foreign_body_choking,aflito,EMERGENCIA,EMERGENCIA,respiratory_distress;burns_and_electrical_injury;toad_bufotoxin_poisoning,1.19
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j39,dietary_indiscretion_mild,aflito,NAO_EMERGENCIA,EMERGENCIA,chocolate_toxicosis;dietary_indiscretion_mild;high_rise_syndrome_cats,1.24
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j40,normal_whelping,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,dystocia;normal_whelping;fading_neonate,1.31
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j41,tremors_without_seizure,aflito,NAO_EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;tremors_without_seizure;permethrin_toxicosis_cats,1.26
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j42,single_vomiting_or_mild_diarrhea,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,single_vomiting_or_mild_diarrhea;vomiting_and_diarrhea;dietary_indiscretion_mild,1.24
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j43,minor_wound,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,minor_wound;anaphylaxis_facial_swelling;burns_and_electrical_injury,1.24
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j44,periodontal_disease_mild,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,periodontal_disease_mild;feline_aortic_thromboembolism;respiratory_distress,1.43
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j45,reduced_appetite_no_other_signs,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,reduced_appetite_no_other_signs;anticoagulant_rodenticide_poisoning;vomiting_and_diarrhea,1.24
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j46,flea_dermatitis_pruritus,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,anaphylaxis_facial_swelling;flea_dermatitis_pruritus;permethrin_toxicosis_cats,1.43
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j47,insect_sting_local_reaction,aflito,NAO_EMERGENCIA,EMERGENCIA,anaphylaxis_facial_swelling;insect_sting_local_reaction;ocular_emergency,1.34
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j48,normal_estrus,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,normal_estrus;minor_wound;insect_sting_local_reaction,1.49
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j49,cat_bite_abscess,aflito,NAO_EMERGENCIA,EMERGENCIA,cat_bite_abscess;anaphylaxis_facial_swelling;urethral_obstruction,1.45
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j50,polyuria_polydipsia_investigate,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,polyuria_polydipsia_investigate;vomiting_and_diarrhea;inappropriate_urination_or_cystitis,1.48
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j51,rabies_exposure_wild_animal_bite,aflito,NAO_EMERGENCIA,EMERGENCIA,rabies_exposure_wild_animal_bite;permethrin_toxicosis_cats;anaphylaxis_facial_swelling,1.11
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j52,otitis_externa_mild,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,otitis_externa_mild;mild_upper_respiratory_signs;toad_bufotoxin_poisoning,1.26
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j53,osteoarthritis_stiffness,aflito,NAO_EMERGENCIA,EMERGENCIA,osteoarthritis_stiffness;high_rise_syndrome_cats;acute_hindlimb_paralysis,1.36
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j54,slow_growing_lump,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,anaphylaxis_facial_swelling;slow_growing_lump;flea_dermatitis_pruritus,1.13
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j55,inappropriate_urination_or_cystitis,aflito,NAO_EMERGENCIA,EMERGENCIA,urethral_obstruction;acute_hindlimb_paralysis;inappropriate_urination_or_cystitis,1.30
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j56,exertional_panting_mild,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,kennel_cough_mild;canine_heatstroke;exertional_panting_mild,1.39
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j57,mild_lameness,aflito,NAO_EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;high_rise_syndrome_cats;urethral_obstruction,1.39
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j58,kennel_cough_mild,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,kennel_cough_mild;single_vomiting_or_mild_diarrhea;vomiting_and_diarrhea,1.35
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j59,mild_conjunctivitis,aflito,NAO_EMERGENCIA,EMERGENCIA,ocular_emergency;mild_conjunctivitis;high_rise_syndrome_cats,1.33
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j60,ticks_found_no_signs,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,ticks_found_no_signs;tick_borne_disease_anemia;inappropriate_urination_or_cystitis,1.55
ctxarq_bge_fichashib2_top3,indep2,llama3.2-3b,j61,mild_upper_respiratory_signs,aflito,NAO_EMERGENCIA,EMERGENCIA,mild_upper_respiratory_signs;respiratory_distress;airway_foreign_body_choking,1.38
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j01,diabetic_ketoacidosis,calmo,EMERGENCIA,EMERGENCIA,canine_heatstroke;vomiting_and_diarrhea;polyuria_polydipsia_investigate,3.06
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j02,parvovirus_panleukopenia,aflito,EMERGENCIA,EMERGENCIA,vomiting_and_diarrhea;toad_bufotoxin_poisoning;urethral_obstruction,2.85
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j03,carbamate_organophosphate_poisoning,calmo,EMERGENCIA,EMERGENCIA,dietary_indiscretion_mild;carbamate_organophosphate_poisoning;allium_toxicosis,2.62
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j04,human_medication_poisoning,neutro,EMERGENCIA,EMERGENCIA,permethrin_toxicosis_cats;human_medication_poisoning;high_rise_syndrome_cats,2.56
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j05,gastrointestinal_foreign_body,calmo,EMERGENCIA,EMERGENCIA,single_vomiting_or_mild_diarrhea;reduced_appetite_no_other_signs;gastrointestinal_foreign_body,2.85
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j06,allium_toxicosis,aflito,EMERGENCIA,EMERGENCIA,allium_toxicosis;collapse_and_pale_gums;grape_xylitol_toxicosis,2.68
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j07,snake_and_scorpion_envenomation,calmo,EMERGENCIA,NAO_EMERGENCIA,insect_sting_local_reaction;anaphylaxis_facial_swelling;cat_bite_abscess,2.22
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j08,ocular_emergency,neutro,EMERGENCIA,EMERGENCIA,ocular_emergency;high_rise_syndrome_cats;acute_hindlimb_paralysis,2.85
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j09,hypoglycemia_toy_puppy,calmo,EMERGENCIA,EMERGENCIA,fading_neonate;single_vomiting_or_mild_diarrhea;reduced_appetite_no_other_signs,2.65
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j10,urethral_obstruction,aflito,EMERGENCIA,EMERGENCIA,urethral_obstruction;acute_hindlimb_paralysis;eclampsia,3.18
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j11,lily_toxicosis_cats,calmo,EMERGENCIA,EMERGENCIA,lily_toxicosis_cats;anticoagulant_rodenticide_poisoning;dietary_indiscretion_mild,2.81
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j12,leptospirosis_acute,neutro,EMERGENCIA,EMERGENCIA,diabetic_ketoacidosis;urethral_obstruction;vomiting_and_diarrhea,3.00
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j13,feline_aortic_thromboembolism,calmo,EMERGENCIA,EMERGENCIA,high_rise_syndrome_cats;acute_hindlimb_paralysis;reduced_appetite_no_other_signs,3.05
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j14,trauma_and_bleeding,aflito,EMERGENCIA,EMERGENCIA,trauma_and_bleeding;respiratory_distress;anticoagulant_rodenticide_poisoning,2.92
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j15,burns_and_electrical_injury,calmo,EMERGENCIA,EMERGENCIA,burns_and_electrical_injury;rabies_exposure_wild_animal_bite;cat_bite_abscess,2.80
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j16,vomiting_and_diarrhea,neutro,EMERGENCIA,EMERGENCIA,vomiting_and_diarrhea;reduced_appetite_no_other_signs;gastric_dilatation_volvulus,3.05
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j17,seizures,calmo,EMERGENCIA,EMERGENCIA,tremors_without_seizure;eclampsia;seizures,2.98
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j18,distemper_neurological,aflito,EMERGENCIA,EMERGENCIA,eclampsia;feline_aortic_thromboembolism;hypoglycemia_toy_puppy,2.85
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j19,anaphylaxis_facial_swelling,calmo,EMERGENCIA,EMERGENCIA,anaphylaxis_facial_swelling;insect_sting_local_reaction;respiratory_distress,2.84
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j20,dystocia,neutro,EMERGENCIA,EMERGENCIA,dystocia;urethral_obstruction;fading_neonate,3.38
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j21,toad_bufotoxin_poisoning,calmo,EMERGENCIA,EMERGENCIA,toad_bufotoxin_poisoning;permethrin_toxicosis_cats;mild_upper_respiratory_signs,2.54
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j22,permethrin_toxicosis_cats,aflito,EMERGENCIA,EMERGENCIA,permethrin_toxicosis_cats;toad_bufotoxin_poisoning;human_medication_poisoning,2.71
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j23,eclampsia,calmo,EMERGENCIA,NAO_EMERGENCIA,dystocia;hypoglycemia_toy_puppy;mild_lameness,2.38
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j24,acute_hindlimb_paralysis,neutro,EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;high_rise_syndrome_cats;osteoarthritis_stiffness,3.10
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j25,tick_borne_disease_anemia,calmo,EMERGENCIA,EMERGENCIA,collapse_and_pale_gums;slow_growing_lump;allium_toxicosis,2.74
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j26,fading_neonate,aflito,EMERGENCIA,EMERGENCIA,fading_neonate;collapse_and_pale_gums;high_rise_syndrome_cats,2.81
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j27,chocolate_toxicosis,calmo,EMERGENCIA,EMERGENCIA,chocolate_toxicosis;dietary_indiscretion_mild;mild_lameness,2.74
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j28,grape_xylitol_toxicosis,neutro,EMERGENCIA,EMERGENCIA,grape_xylitol_toxicosis;vomiting_and_diarrhea;dietary_indiscretion_mild,3.00
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j29,collapse_and_pale_gums,calmo,EMERGENCIA,NAO_EMERGENCIA,respiratory_distress;high_rise_syndrome_cats;mild_upper_respiratory_signs,2.51
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j30,respiratory_distress,aflito,EMERGENCIA,EMERGENCIA,respiratory_distress;urethral_obstruction;mild_upper_respiratory_signs,2.98
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j31,anticoagulant_rodenticide_poisoning,calmo,EMERGENCIA,EMERGENCIA,anticoagulant_rodenticide_poisoning;permethrin_toxicosis_cats;carbamate_organophosphate_poisoning,2.46
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j32,vestibular_syndrome_otitis_interna,neutro,EMERGENCIA,INCERTO,ocular_emergency;high_rise_syndrome_cats;acute_hindlimb_paralysis,1.76
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j33,pyometra,calmo,EMERGENCIA,NAO_EMERGENCIA,inappropriate_urination_or_cystitis;cat_bite_abscess;otitis_externa_mild,2.75
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j34,congestive_heart_failure,aflito,EMERGENCIA,EMERGENCIA,respiratory_distress;high_rise_syndrome_cats;congestive_heart_failure,2.80
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j35,canine_heatstroke,calmo,EMERGENCIA,EMERGENCIA,exertional_panting_mild;canine_heatstroke;mild_lameness,2.49
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j36,high_rise_syndrome_cats,neutro,EMERGENCIA,EMERGENCIA,high_rise_syndrome_cats;acute_hindlimb_paralysis;trauma_and_bleeding,2.98
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j37,gastric_dilatation_volvulus,calmo,EMERGENCIA,EMERGENCIA,gastric_dilatation_volvulus;dietary_indiscretion_mild;chocolate_toxicosis,2.91
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j38,airway_foreign_body_choking,aflito,EMERGENCIA,EMERGENCIA,respiratory_distress;burns_and_electrical_injury;toad_bufotoxin_poisoning,2.89
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j39,dietary_indiscretion_mild,aflito,NAO_EMERGENCIA,EMERGENCIA,chocolate_toxicosis;dietary_indiscretion_mild;high_rise_syndrome_cats,2.65
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j40,normal_whelping,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,dystocia;normal_whelping;fading_neonate,2.28
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j41,tremors_without_seizure,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,acute_hindlimb_paralysis;tremors_without_seizure;permethrin_toxicosis_cats,2.68
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j42,single_vomiting_or_mild_diarrhea,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,single_vomiting_or_mild_diarrhea;vomiting_and_diarrhea;dietary_indiscretion_mild,2.27
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j43,minor_wound,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,minor_wound;anaphylaxis_facial_swelling;burns_and_electrical_injury,2.48
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j44,periodontal_disease_mild,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,periodontal_disease_mild;feline_aortic_thromboembolism;respiratory_distress,2.73
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j45,reduced_appetite_no_other_signs,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,reduced_appetite_no_other_signs;anticoagulant_rodenticide_poisoning;vomiting_and_diarrhea,3.25
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j46,flea_dermatitis_pruritus,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,anaphylaxis_facial_swelling;flea_dermatitis_pruritus;permethrin_toxicosis_cats,2.34
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j47,insect_sting_local_reaction,aflito,NAO_EMERGENCIA,EMERGENCIA,anaphylaxis_facial_swelling;insect_sting_local_reaction;ocular_emergency,2.74
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j48,normal_estrus,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,normal_estrus;minor_wound;insect_sting_local_reaction,3.09
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j49,cat_bite_abscess,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,cat_bite_abscess;anaphylaxis_facial_swelling;urethral_obstruction,2.66
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j50,polyuria_polydipsia_investigate,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,polyuria_polydipsia_investigate;vomiting_and_diarrhea;inappropriate_urination_or_cystitis,2.57
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j51,rabies_exposure_wild_animal_bite,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,rabies_exposure_wild_animal_bite;permethrin_toxicosis_cats;anaphylaxis_facial_swelling,2.39
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j52,otitis_externa_mild,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,otitis_externa_mild;mild_upper_respiratory_signs;toad_bufotoxin_poisoning,2.88
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j53,osteoarthritis_stiffness,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,osteoarthritis_stiffness;high_rise_syndrome_cats;acute_hindlimb_paralysis,3.10
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j54,slow_growing_lump,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,anaphylaxis_facial_swelling;slow_growing_lump;flea_dermatitis_pruritus,2.42
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j55,inappropriate_urination_or_cystitis,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,urethral_obstruction;acute_hindlimb_paralysis;inappropriate_urination_or_cystitis,2.94
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j56,exertional_panting_mild,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,kennel_cough_mild;canine_heatstroke;exertional_panting_mild,2.62
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j57,mild_lameness,aflito,NAO_EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;high_rise_syndrome_cats;urethral_obstruction,2.91
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j58,kennel_cough_mild,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,kennel_cough_mild;single_vomiting_or_mild_diarrhea;vomiting_and_diarrhea,2.57
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j59,mild_conjunctivitis,aflito,NAO_EMERGENCIA,EMERGENCIA,ocular_emergency;mild_conjunctivitis;high_rise_syndrome_cats,3.00
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j60,ticks_found_no_signs,neutro,NAO_EMERGENCIA,NAO_EMERGENCIA,ticks_found_no_signs;tick_borne_disease_anemia;inappropriate_urination_or_cystitis,2.11
ctxarq_bge_fichashib2_top3,indep2,qwen3-8b,j61,mild_upper_respiratory_signs,aflito,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_upper_respiratory_signs;respiratory_distress;airway_foreign_body_choking,2.98
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b01,chocolate_toxicosis,,EMERGENCIA,EMERGENCIA,chocolate_toxicosis;vomiting_and_diarrhea;grape_xylitol_toxicosis,1.55
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b02,urethral_obstruction,,EMERGENCIA,EMERGENCIA,urethral_obstruction;acute_hindlimb_paralysis;gastric_dilatation_volvulus,1.10
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b03,respiratory_distress,,EMERGENCIA,EMERGENCIA,respiratory_distress;gastric_dilatation_volvulus;mild_upper_respiratory_signs,1.37
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b04,seizures,,EMERGENCIA,EMERGENCIA,seizures;eclampsia;acute_hindlimb_paralysis,1.85
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b05,mild_upper_respiratory_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_upper_respiratory_signs;inappropriate_urination_or_cystitis;single_vomiting_or_mild_diarrhea,1.49
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b06,trauma_and_bleeding,,EMERGENCIA,EMERGENCIA,trauma_and_bleeding;minor_wound;mild_lameness,1.37
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b07,vomiting_and_diarrhea,,EMERGENCIA,NAO_EMERGENCIA,vomiting_and_diarrhea;gastrointestinal_foreign_body;single_vomiting_or_mild_diarrhea,1.20
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b08,allium_toxicosis,,EMERGENCIA,EMERGENCIA,allium_toxicosis;collapse_and_pale_gums;grape_xylitol_toxicosis,1.35
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b09,flea_dermatitis_pruritus,,NAO_EMERGENCIA,NAO_EMERGENCIA,flea_dermatitis_pruritus;anaphylaxis_facial_swelling;otitis_externa_mild,1.25
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b10,mild_lameness,,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_lameness;acute_hindlimb_paralysis;exertional_panting_mild,1.15
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b11,mild_conjunctivitis,,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_conjunctivitis;ocular_emergency;cat_bite_abscess,1.37
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b12,gastric_dilatation_volvulus,,EMERGENCIA,EMERGENCIA,gastric_dilatation_volvulus;urethral_obstruction;vomiting_and_diarrhea,1.53
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b13,trauma_and_bleeding,,EMERGENCIA,EMERGENCIA,minor_wound;trauma_and_bleeding;acute_hindlimb_paralysis,1.33
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b14,fading_neonate,,EMERGENCIA,EMERGENCIA,fading_neonate;single_vomiting_or_mild_diarrhea;reduced_appetite_no_other_signs,1.48
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b15,urethral_obstruction,,EMERGENCIA,EMERGENCIA,urethral_obstruction;vomiting_and_diarrhea;inappropriate_urination_or_cystitis,1.36
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b16,anaphylaxis_facial_swelling,,EMERGENCIA,EMERGENCIA,anaphylaxis_facial_swelling;insect_sting_local_reaction;flea_dermatitis_pruritus,1.01
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b17,acute_hindlimb_paralysis,,EMERGENCIA,EMERGENCIA,osteoarthritis_stiffness;acute_hindlimb_paralysis;collapse_and_pale_gums,1.39
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b18,mild_upper_respiratory_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_upper_respiratory_signs;inappropriate_urination_or_cystitis;respiratory_distress,1.28
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b19,human_medication_poisoning,,EMERGENCIA,EMERGENCIA,human_medication_poisoning;anticoagulant_rodenticide_poisoning;permethrin_toxicosis_cats,1.06
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b20,carbamate_organophosphate_poisoning,,EMERGENCIA,EMERGENCIA,carbamate_organophosphate_poisoning;hypoglycemia_toy_puppy;seizures,1.34
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b21,permethrin_toxicosis_cats,,EMERGENCIA,EMERGENCIA,permethrin_toxicosis_cats;eclampsia;acute_hindlimb_paralysis,1.04
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b22,anticoagulant_rodenticide_poisoning,,EMERGENCIA,EMERGENCIA,anticoagulant_rodenticide_poisoning;allium_toxicosis;lily_toxicosis_cats,1.42
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b23,parvovirus_panleukopenia,,EMERGENCIA,EMERGENCIA,vomiting_and_diarrhea;parvovirus_panleukopenia;single_vomiting_or_mild_diarrhea,1.34
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b24,pyometra,,EMERGENCIA,EMERGENCIA,pyometra;normal_estrus;gastric_dilatation_volvulus,1.19
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b25,dietary_indiscretion_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,dietary_indiscretion_mild;single_vomiting_or_mild_diarrhea;inappropriate_urination_or_cystitis,1.39
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b26,inappropriate_urination_or_cystitis,,NAO_EMERGENCIA,NAO_EMERGENCIA,inappropriate_urination_or_cystitis;urethral_obstruction;acute_hindlimb_paralysis,1.48
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b27,collapse_and_pale_gums,,EMERGENCIA,EMERGENCIA,collapse_and_pale_gums;high_rise_syndrome_cats;hypoglycemia_toy_puppy,1.90
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b28,osteoarthritis_stiffness,,NAO_EMERGENCIA,NAO_EMERGENCIA,osteoarthritis_stiffness;single_vomiting_or_mild_diarrhea;mild_lameness,1.05
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b29,reduced_appetite_no_other_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,reduced_appetite_no_other_signs;single_vomiting_or_mild_diarrhea;dietary_indiscretion_mild,1.21
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b30,gastrointestinal_foreign_body,,EMERGENCIA,EMERGENCIA,gastric_dilatation_volvulus;vomiting_and_diarrhea;single_vomiting_or_mild_diarrhea,1.45
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b31,cat_bite_abscess,,NAO_EMERGENCIA,NAO_EMERGENCIA,cat_bite_abscess;permethrin_toxicosis_cats;respiratory_distress,1.44
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b32,congestive_heart_failure,,EMERGENCIA,EMERGENCIA,congestive_heart_failure;respiratory_distress;vomiting_and_diarrhea,1.53
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b33,diabetic_ketoacidosis,,EMERGENCIA,EMERGENCIA,diabetic_ketoacidosis;gastric_dilatation_volvulus;vomiting_and_diarrhea,1.85
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b34,distemper_neurological,,EMERGENCIA,EMERGENCIA,parvovirus_panleukopenia;vomiting_and_diarrhea;acute_hindlimb_paralysis,1.48
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b35,dystocia,,EMERGENCIA,EMERGENCIA,dystocia;fading_neonate;normal_whelping,1.45
ctxarq_bge_fichashib2_top3,regua,llama3.2-3b,b36,feline_aortic_thromboembolism,,EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;feline_aortic_thromboembolism;cat_bite_abscess,1.54
